Ativo 1;Ativo 2;Valor-p
SANB11.SA;CSNA3.SA;0.0
SANB11.SA;SLCE3.SA;0.0
SANB11.SA;SUZB3.SA;0.0
SANB11.SA;TIMS3.SA;0.0
SANB11.SA;TOTS3.SA;0.0
SANB11.SA;USIM5.SA;0.0
SANB11.SA;VALE3.SA;0.0
SANB11.SA;VIIA3.SA;0.0
SANB11.SA;VBBR3.SA;0.0
SANB11.SA;WEGE3.SA;0.0
SANB11.SA;YDUQ3.SA;0.0
SMTO3.SA;CSNA3.SA;0.0
SMTO3.SA;SLCE3.SA;0.0
SMTO3.SA;TIMS3.SA;0.0
SMTO3.SA;VIIA3.SA;0.0
SMTO3.SA;VBBR3.SA;0.0
SMTO3.SA;WEGE3.SA;0.0
CSNA3.SA;SLCE3.SA;0.0
CSNA3.SA;SUZB3.SA;0.0
CSNA3.SA;TIMS3.SA;0.0
CSNA3.SA;UGPA3.SA;0.0
CSNA3.SA;USIM5.SA;0.0
CSNA3.SA;VIIA3.SA;0.0
CSNA3.SA;WEGE3.SA;0.0
CSNA3.SA;YDUQ3.SA;0.0
SLCE3.SA;SUZB3.SA;0.0
SLCE3.SA;TIMS3.SA;0.0
SLCE3.SA;UGPA3.SA;0.0
SLCE3.SA;VALE3.SA;0.0
SLCE3.SA;VIIA3.SA;0.0
SLCE3.SA;VBBR3.SA;0.0
SLCE3.SA;WEGE3.SA;0.0
SLCE3.SA;YDUQ3.SA;0.0
SUZB3.SA;TIMS3.SA;0.0
SUZB3.SA;VALE3.SA;0.0
SUZB3.SA;VIIA3.SA;0.0
SUZB3.SA;VBBR3.SA;0.0
SUZB3.SA;WEGE3.SA;0.0
SUZB3.SA;YDUQ3.SA;0.0
TAEE11.SA;TIMS3.SA;0.0
TAEE11.SA;VALE3.SA;0.0
TAEE11.SA;VIIA3.SA;0.0
TAEE11.SA;WEGE3.SA;0.0
TAEE11.SA;YDUQ3.SA;0.0
VIVT3.SA;VALE3.SA;0.0
VIVT3.SA;VIIA3.SA;0.0
VIVT3.SA;VBBR3.SA;0.0
VIVT3.SA;YDUQ3.SA;0.0
TIMS3.SA;VALE3.SA;0.0
TIMS3.SA;VIIA3.SA;0.0
TIMS3.SA;VBBR3.SA;0.0
TIMS3.SA;YDUQ3.SA;0.0
TOTS3.SA;UGPA3.SA;0.0
TOTS3.SA;VALE3.SA;0.0
TOTS3.SA;VIIA3.SA;0.0
TOTS3.SA;WEGE3.SA;0.0
TOTS3.SA;YDUQ3.SA;0.0
UGPA3.SA;VALE3.SA;0.0
UGPA3.SA;VBBR3.SA;0.0
UGPA3.SA;WEGE3.SA;0.0
UGPA3.SA;YDUQ3.SA;0.0
USIM5.SA;VIIA3.SA;0.0
USIM5.SA;YDUQ3.SA;0.0
VALE3.SA;VIIA3.SA;0.0
VALE3.SA;VBBR3.SA;0.0
VALE3.SA;WEGE3.SA;0.0
VALE3.SA;YDUQ3.SA;0.0
VIIA3.SA;YDUQ3.SA;0.0
VBBR3.SA;WEGE3.SA;0.0
VBBR3.SA;YDUQ3.SA;0.0
WEGE3.SA;YDUQ3.SA;0.0
BRAP4.SA;LWSA3.SA;2.0221237728787813e-30
EZTC3.SA;IRBR3.SA;2.02212654397716e-30
RRRP3.SA;CVCB3.SA;2.022200848597823e-30
IRBR3.SA;LWSA3.SA;2.022253815746826e-30
MGLU3.SA;VIIA3.SA;2.0222637222144066e-30
HYPE3.SA;RDOR3.SA;2.022419874910029e-30
ALPA4.SA;RAIZ4.SA;2.0228976431289215e-30
BRAP4.SA;RAIZ4.SA;2.02308857027335e-30
CIEL3.SA;LWSA3.SA;2.023109595775491e-30
ELET3.SA;LWSA3.SA;2.0239154641634133e-30
PETR3.SA;RDOR3.SA;2.024055301990611e-30
ELET3.SA;SOMA3.SA;2.0246935570228437e-30
MRVE3.SA;RDOR3.SA;2.0255186923490888e-30
ALSO3.SA;MRFG3.SA;2.026816180954767e-30
CMIG4.SA;MRFG3.SA;2.0271406649196655e-30
RRRP3.SA;BRKM5.SA;2.027162380958034e-30
ALSO3.SA;EMBR3.SA;2.0279859895614084e-30
LREN3.SA;RDOR3.SA;2.028863293531556e-30
ALSO3.SA;CSAN3.SA;2.030085611280964e-30
CPFE3.SA;RDOR3.SA;2.034631494430487e-30
BRKM5.SA;VALE3.SA;2.0365710504098125e-30
NTCO3.SA;RDOR3.SA;2.038319732264262e-30
PETR4.SA;RDOR3.SA;2.0393991393289158e-30
MGLU3.SA;RDOR3.SA;2.03974319457852e-30
MULT3.SA;RDOR3.SA;2.0404738439022323e-30
CPFE3.SA;LWSA3.SA;2.0406902362769213e-30
CRFB3.SA;CSAN3.SA;2.041568704428233e-30
ABEV3.SA;RDOR3.SA;2.04385261090551e-30
B3SA3.SA;CSAN3.SA;2.0497261131230837e-30
ABEV3.SA;BBDC3.SA;2.050752015314454e-30
HAPV3.SA;SBSP3.SA;2.0574060077843905e-30
ALPA4.SA;BRKM5.SA;2.0615196800157827e-30
BBDC3.SA;VALE3.SA;2.063317068457559e-30
BBDC4.SA;VALE3.SA;2.0695928192917123e-30
CMIN3.SA;CVCB3.SA;2.0731116895000338e-30
FLRY3.SA;LWSA3.SA;2.0732493972409935e-30
CIEL3.SA;CVCB3.SA;2.075032893659122e-30
CIEL3.SA;RDOR3.SA;2.0905440682673773e-30
PETR3.SA;RAIZ4.SA;2.0977513581820535e-30
CPLE6.SA;CVCB3.SA;2.1081377396934875e-30
MRVE3.SA;RAIZ4.SA;2.119963987157953e-30
EZTC3.SA;RAIZ4.SA;2.1249387666987364e-30
PETR4.SA;RAIZ4.SA;2.1261404470803927e-30
CIEL3.SA;SBSP3.SA;2.1290868110754655e-30
EZTC3.SA;SOMA3.SA;2.131303999218107e-30
EZTC3.SA;GOLL4.SA;2.1334872890174767e-30
IRBR3.SA;RDOR3.SA;2.1341074534965317e-30
RRRP3.SA;AZUL4.SA;2.1586061942158426e-30
ALPA4.SA;AZUL4.SA;2.1653800721516003e-30
RADL3.SA;SBSP3.SA;2.1677663917028845e-30
BBSE3.SA;CSAN3.SA;2.169838345337045e-30
RRRP3.SA;SBSP3.SA;2.172747825028557e-30
BBDC3.SA;BRKM5.SA;2.183528740699819e-30
BRKM5.SA;CVCB3.SA;2.1880189525553175e-30
EQTL3.SA;MRFG3.SA;2.1915606578071006e-30
BBSE3.SA;CVCB3.SA;2.2053942405506308e-30
ASAI3.SA;BRKM5.SA;2.213328987294098e-30
ALSO3.SA;GOLL4.SA;2.2235012069410496e-30
ABEV3.SA;BBDC4.SA;2.2383445152878962e-30
BBDC4.SA;BRKM5.SA;2.2385560281856807e-30
B3SA3.SA;SBSP3.SA;2.2534033804309295e-30
ELET6.SA;RDOR3.SA;2.2594631751308242e-30
CPFE3.SA;CVCB3.SA;2.2676445618052973e-30
ALPA4.SA;SOMA3.SA;2.2972804368694226e-30
PETR3.SA;SBSP3.SA;2.309230738725766e-30
BRAP4.SA;CVCB3.SA;2.318744767696072e-30
BBDC4.SA;SBSP3.SA;2.3266183466069397e-30
RENT3.SA;SBSP3.SA;2.3506040095601208e-30
CYRE3.SA;MRVE3.SA;2.3536032832416218e-30
BBDC4.SA;MRFG3.SA;2.3563863511315815e-30
PETR4.SA;SBSP3.SA;2.3623484270345205e-30
HYPE3.SA;SBSP3.SA;2.3685996828577482e-30
CRFB3.SA;SBSP3.SA;2.3797715203275174e-30
ARZZ3.SA;SBSP3.SA;2.385690115334878e-30
ELET3.SA;RDOR3.SA;2.4004568981414235e-30
ARZZ3.SA;AZUL4.SA;2.406224745197946e-30
CCRO3.SA;CSAN3.SA;2.4103607814488198e-30
COGN3.SA;SBSP3.SA;2.410881154807817e-30
BBDC3.SA;SBSP3.SA;2.425499969574592e-30
BRKM5.SA;SBSP3.SA;2.4274410461462225e-30
SOMA3.SA;SBSP3.SA;2.4466740505038727e-30
RAIL3.SA;SBSP3.SA;2.473411937620459e-30
AZUL4.SA;BRKM5.SA;2.4826790153048597e-30
CIEL3.SA;CSAN3.SA;2.49257923120164e-30
PRIO3.SA;SBSP3.SA;2.5129351879049086e-30
ALPA4.SA;SBSP3.SA;2.519536520313785e-30
ABEV3.SA;AZUL4.SA;2.5227003833160014e-30
IRBR3.SA;SBSP3.SA;2.5351642456456715e-30
CASH3.SA;SBSP3.SA;2.5355946175253215e-30
BBSE3.SA;BRKM5.SA;2.5394334651730446e-30
BPAC11.SA;SBSP3.SA;2.543685289776582e-30
ENGI11.SA;SBSP3.SA;2.5647362776515806e-30
BBDC3.SA;MRFG3.SA;2.565554986951642e-30
ENEV3.SA;SBSP3.SA;2.5739842778712676e-30
ARZZ3.SA;BRKM5.SA;2.5903196667436662e-30
GGBR4.SA;SBSP3.SA;2.593832669830551e-30
GOAU4.SA;SBSP3.SA;2.6196014259183745e-30
BRAP4.SA;CSAN3.SA;2.6431754720062813e-30
FLRY3.SA;SBSP3.SA;2.6590956939763688e-30
KLBN11.SA;SBSP3.SA;2.6824225807833752e-30
ELET6.SA;SBSP3.SA;2.683291403362849e-30
BRAP4.SA;SBSP3.SA;2.6969006761953754e-30
BBAS3.SA;BRKM5.SA;2.7645728630271297e-30
CSAN3.SA;SBSP3.SA;2.7651356201855152e-30
BRAP4.SA;BRKM5.SA;2.771230854014314e-30
NTCO3.SA;SBSP3.SA;2.787543034574115e-30
AZUL4.SA;CSAN3.SA;2.799395498382908e-30
ELET3.SA;SBSP3.SA;2.8179642395546255e-30
CYRE3.SA;SBSP3.SA;2.860165131966715e-30
CMIN3.SA;SBSP3.SA;2.8640827215183954e-30
ABEV3.SA;BRKM5.SA;2.9168532422237178e-30
B3SA3.SA;BRKM5.SA;2.918257291037023e-30
BRFS3.SA;SBSP3.SA;2.9255126246589905e-30
RDOR3.SA;SBSP3.SA;2.930112966863183e-30
LWSA3.SA;SBSP3.SA;2.95212099879229e-30
MRFG3.SA;SBSP3.SA;2.9827009313563467e-30
RAIZ4.SA;SBSP3.SA;3.039020750146575e-30
BEEF3.SA;SBSP3.SA;3.084010092701067e-30
ITUB4.SA;SBSP3.SA;3.112474359405258e-30
ITSA4.SA;SBSP3.SA;3.171336621627224e-30
JBSS3.SA;SBSP3.SA;3.2295131070748786e-30
ABEV3.SA;CSAN3.SA;3.232075522977942e-30
PETZ3.SA;SBSP3.SA;3.236302108471218e-30
MGLU3.SA;SBSP3.SA;3.2772222320694834e-30
PCAR3.SA;SBSP3.SA;3.364179237206843e-30
BBDC3.SA;BPAC11.SA;3.392851288939583e-30
ALSO3.SA;BRKM5.SA;3.411185520400265e-30
BBDC3.SA;RENT3.SA;3.431176548532352e-30
ASAI3.SA;SBSP3.SA;3.487510045733062e-30
DXCO3.SA;SBSP3.SA;3.519624089606837e-30
BBSE3.SA;SBSP3.SA;3.7765097674581516e-30
BRFS3.SA;CSAN3.SA;3.793253929228104e-30
LREN3.SA;SBSP3.SA;3.967057397270896e-30
CVCB3.SA;SBSP3.SA;4.059331236981675e-30
ABEV3.SA;SBSP3.SA;4.17248884304577e-30
BBDC4.SA;BPAC11.SA;4.336140831694035e-30
EMBR3.SA;SBSP3.SA;4.5175314411512946e-30
CCRO3.SA;SBSP3.SA;4.523904703517934e-30
KLBN11.SA;SUZB3.SA;4.573272765981016e-30
BBDC4.SA;RENT3.SA;4.652979246070873e-30
ELET3.SA;ELET6.SA;4.788648061391627e-30
MRVE3.SA;SBSP3.SA;5.1447179195388046e-30
EZTC3.SA;SBSP3.SA;5.1675463695607774e-30
ALSO3.SA;SBSP3.SA;5.458361445156662e-30
BBAS3.SA;SBSP3.SA;5.6199907623994876e-30
CCRO3.SA;RENT3.SA;5.745226894840193e-30
BBAS3.SA;BPAC11.SA;5.9923538886299405e-30
BBAS3.SA;RENT3.SA;6.1566821214976296e-30
CASH3.SA;PETZ3.SA;6.318008506067214e-30
GOLL4.SA;SBSP3.SA;6.328553638377354e-30
ALSO3.SA;RENT3.SA;6.63485166946333e-30
BBSE3.SA;CPLE6.SA;6.653968714591637e-30
AZUL4.SA;SBSP3.SA;6.81771218219006e-30
CVCB3.SA;CASH3.SA;6.934821342881096e-30
BBDC3.SA;BBDC4.SA;7.154460199744807e-30
CRFB3.SA;VIVT3.SA;7.877874545680289e-30
ITSA4.SA;PETZ3.SA;8.001245488373813e-30
CVCB3.SA;NTCO3.SA;8.01236103720069e-30
BBDC3.SA;PETZ3.SA;8.017301291068263e-30
ABEV3.SA;CPLE6.SA;8.207023169365543e-30
CVCB3.SA;PETZ3.SA;8.546537336766032e-30
ENGI11.SA;RENT3.SA;8.69365901160702e-30
BBSE3.SA;RENT3.SA;8.858711912148979e-30
ITUB4.SA;PETZ3.SA;8.960077678915144e-30
BBDC4.SA;PETZ3.SA;9.041597326356483e-30
BPAC11.SA;RENT3.SA;9.291961305764048e-30
CSAN3.SA;PETZ3.SA;9.746632325457819e-30
IRBR3.SA;PETZ3.SA;1.0370330109112427e-29
CMIG4.SA;CPLE6.SA;1.0588973185450969e-29
CRFB3.SA;NTCO3.SA;1.0822633105105611e-29
ABEV3.SA;PETZ3.SA;1.1513203552475719e-29
BPAC11.SA;CPLE6.SA;1.1581595806127778e-29
B3SA3.SA;BPAC11.SA;1.211263089064701e-29
BRFS3.SA;NTCO3.SA;1.2407773483919566e-29
RRRP3.SA;PETZ3.SA;1.2423618178673083e-29
ENEV3.SA;VIVT3.SA;1.2554125168634981e-29
EQTL3.SA;PETZ3.SA;1.2628606195923853e-29
MRFG3.SA;PETZ3.SA;1.2693945177704527e-29
EGIE3.SA;RENT3.SA;1.2722284964927227e-29
EGIE3.SA;NTCO3.SA;1.286829613150122e-29
BBDC3.SA;NTCO3.SA;1.3133968577318982e-29
BBDC4.SA;DXCO3.SA;1.3796066934610592e-29
B3SA3.SA;RENT3.SA;1.381774199740333e-29
PCAR3.SA;PETZ3.SA;1.3939452638483206e-29
RRRP3.SA;CPLE6.SA;1.4012287047725075e-29
RRRP3.SA;DXCO3.SA;1.410374481949499e-29
B3SA3.SA;VIVT3.SA;1.4170701551177123e-29
RRRP3.SA;RENT3.SA;1.4235183382471983e-29
RRRP3.SA;NTCO3.SA;1.4279393240653615e-29
BBAS3.SA;PETR3.SA;1.46250974084669e-29
ASAI3.SA;VIVT3.SA;1.474233190826134e-29
COGN3.SA;DXCO3.SA;1.4905640110196388e-29
CRFB3.SA;CPLE6.SA;1.4940968372731978e-29
IRBR3.SA;RENT3.SA;1.5161447342512735e-29
CPFE3.SA;ENGI11.SA;1.5423687762760063e-29
ASAI3.SA;CPLE6.SA;1.577482749826935e-29
CCRO3.SA;VIVT3.SA;1.5943219405136946e-29
BBDC4.SA;NTCO3.SA;1.6101554523427072e-29
BBDC3.SA;DXCO3.SA;1.6197745175097093e-29
BBSE3.SA;NTCO3.SA;1.637254276448311e-29
COGN3.SA;VIVT3.SA;1.6559145531142708e-29
BBAS3.SA;PETR4.SA;1.6799118533870983e-29
CRFB3.SA;ENGI11.SA;1.7449830931426977e-29
GOLL4.SA;CASH3.SA;1.7503344963804044e-29
ELET6.SA;RENT3.SA;1.758681764648162e-29
CPFE3.SA;RENT3.SA;1.7791372837683009e-29
BBDC3.SA;CCRO3.SA;1.7876288243051257e-29
BBAS3.SA;PETZ3.SA;1.7890340883363554e-29
CYRE3.SA;RENT3.SA;1.789672089653315e-29
CSAN3.SA;FLRY3.SA;1.7997545187539506e-29
CCRO3.SA;CPLE6.SA;1.8768009000303918e-29
CRFB3.SA;RENT3.SA;1.876814563516454e-29
CSAN3.SA;ENGI11.SA;1.9275481922860638e-29
CRFB3.SA;CPFE3.SA;1.9477924078864623e-29
CVCB3.SA;RENT3.SA;1.97550706152009e-29
GGBR4.SA;PETZ3.SA;1.9901070218344104e-29
RENT3.SA;VIVT3.SA;1.992606211858627e-29
GOAU4.SA;PETZ3.SA;2.00178055936246e-29
TAEE11.SA;VIVT3.SA;2.0411278885691757e-29
ENEV3.SA;PETZ3.SA;2.052991092534477e-29
PCAR3.SA;VIVT3.SA;2.0822684363164986e-29
BRKM5.SA;NTCO3.SA;2.0852035475653427e-29
SOMA3.SA;TAEE11.SA;2.1046454755571088e-29
PETZ3.SA;TAEE11.SA;2.1076427630841063e-29
BBAS3.SA;ELET3.SA;2.1076609546563907e-29
BRKM5.SA;CPLE6.SA;2.1265028000499467e-29
PETR3.SA;PETR4.SA;2.1324231401249938e-29
ALSO3.SA;NTCO3.SA;2.1352739653308103e-29
KLBN11.SA;PETZ3.SA;2.1540111168922655e-29
BBDC3.SA;ELET3.SA;2.17326653598098e-29
CMIN3.SA;PETZ3.SA;2.1872344801319724e-29
EZTC3.SA;TAEE11.SA;2.1884495123147452e-29
CMIG4.SA;RENT3.SA;2.1967421115674202e-29
NTCO3.SA;TAEE11.SA;2.2041487759699222e-29
ABEV3.SA;NTCO3.SA;2.2080717069570548e-29
DXCO3.SA;FLRY3.SA;2.2098036016070425e-29
B3SA3.SA;DXCO3.SA;2.2103893623833267e-29
BRAP4.SA;CPLE6.SA;2.219325694117038e-29
ENEV3.SA;FLRY3.SA;2.2600098251716102e-29
ALPA4.SA;DXCO3.SA;2.268393563909797e-29
BRAP4.SA;NTCO3.SA;2.2893085877929743e-29
PRIO3.SA;PETZ3.SA;2.2963497802230347e-29
CPFE3.SA;NTCO3.SA;2.3004519903728464e-29
BRKM5.SA;PETZ3.SA;2.3581752399165227e-29
ABEV3.SA;RENT3.SA;2.360518377651742e-29
AZUL4.SA;CASH3.SA;2.386050095168792e-29
CMIN3.SA;NTCO3.SA;2.3893602045978755e-29
ALSO3.SA;CPLE6.SA;2.4073872512779123e-29
JBSS3.SA;PETZ3.SA;2.4142956875075694e-29
ASAI3.SA;NTCO3.SA;2.4191568350603668e-29
ENEV3.SA;NTCO3.SA;2.4332026115948128e-29
ABEV3.SA;DXCO3.SA;2.4342125606129594e-29
BBSE3.SA;DXCO3.SA;2.4505616137882022e-29
GGBR4.SA;NTCO3.SA;2.455076023253615e-29
CPLE6.SA;PETZ3.SA;2.457371028424532e-29
GOAU4.SA;NTCO3.SA;2.4713451937938656e-29
BBDC3.SA;ENGI11.SA;2.47450923349664e-29
PETR3.SA;PETZ3.SA;2.486978471841424e-29
MGLU3.SA;TAEE11.SA;2.496584435184638e-29
CPLE6.SA;NTCO3.SA;2.5337587662517864e-29
BBAS3.SA;CPFE3.SA;2.535761585586045e-29
DXCO3.SA;RENT3.SA;2.544247653360258e-29
BBAS3.SA;TAEE11.SA;2.5520363747480674e-29
BRAP4.SA;PETZ3.SA;2.5576482342875777e-29
ARZZ3.SA;NTCO3.SA;2.576096570954096e-29
B3SA3.SA;CASH3.SA;2.595833407047095e-29
BEEF3.SA;PETZ3.SA;2.6796022211728824e-29
ENGI11.SA;NTCO3.SA;2.700260606836554e-29
AZUL4.SA;DXCO3.SA;2.703746236534386e-29
BBAS3.SA;NTCO3.SA;2.7212830287974924e-29
BRKM5.SA;DXCO3.SA;2.726781244024786e-29
DXCO3.SA;VIVT3.SA;2.744085222268093e-29
BBDC4.SA;ELET3.SA;2.7934411076667056e-29
CMIN3.SA;DXCO3.SA;2.8138288762830244e-29
ALSO3.SA;DXCO3.SA;2.841260676321833e-29
HAPV3.SA;RENT3.SA;2.8837107670415346e-29
CSAN3.SA;DXCO3.SA;2.890126632800122e-29
COGN3.SA;MRVE3.SA;2.9234964220484874e-29
IGTI11.SA;RENT3.SA;3.0521921853547604e-29
SOMA3.SA;PCAR3.SA;3.065573091665432e-29
CMIG4.SA;PETZ3.SA;3.084153706626868e-29
PETR4.SA;PETZ3.SA;3.127459233291429e-29
RAIL3.SA;TAEE11.SA;3.1290132717776063e-29
CVCB3.SA;DXCO3.SA;3.1304569207246904e-29
B3SA3.SA;CPLE6.SA;3.1366974098931766e-29
BRFS3.SA;DXCO3.SA;3.1811709884021455e-29
CMIG4.SA;NTCO3.SA;3.18795792248186e-29
LWSA3.SA;TAEE11.SA;3.1960429868349833e-29
DXCO3.SA;NTCO3.SA;3.2389414705265875e-29
BRFS3.SA;RENT3.SA;3.2660058823723996e-29
CMIG4.SA;ENGI11.SA;3.269551615147876e-29
AZUL4.SA;CPLE6.SA;3.281882512561296e-29
CSAN3.SA;RENT3.SA;3.2936829266555894e-29
PETR3.SA;TAEE11.SA;3.319641970724293e-29
CRFB3.SA;DXCO3.SA;3.3361974988137215e-29
ARZZ3.SA;CPLE6.SA;3.336632149411782e-29
EMBR3.SA;PETZ3.SA;3.3509123566435435e-29
CCRO3.SA;CPFE3.SA;3.3547468461383227e-29
BRFS3.SA;PETZ3.SA;3.3667812863885125e-29
CPLE6.SA;RENT3.SA;3.425482546594658e-29
RDOR3.SA;TAEE11.SA;3.4260604353725206e-29
CPLE6.SA;ELET3.SA;3.48295153265056e-29
BBDC4.SA;ENGI11.SA;3.5171020730208776e-29
ASAI3.SA;CPFE3.SA;3.5548482917888496e-29
IRBR3.SA;TAEE11.SA;3.5636040499980025e-29
CRFB3.SA;TAEE11.SA;3.6518343546994394e-29
LWSA3.SA;PETZ3.SA;3.657762706272666e-29
PETR4.SA;TAEE11.SA;3.6804867271900883e-29
CCRO3.SA;NTCO3.SA;3.696683629860952e-29
RRRP3.SA;TAEE11.SA;3.795046110584025e-29
ITSA4.SA;ITUB4.SA;3.8607284444429794e-29
MRVE3.SA;TAEE11.SA;3.8672003652707786e-29
BBDC3.SA;CPFE3.SA;3.8910168381533645e-29
ITSA4.SA;UGPA3.SA;3.90073836394339e-29
BBSE3.SA;ENGI11.SA;3.9598961319045015e-29
CYRE3.SA;TAEE11.SA;3.972325109160169e-29
COGN3.SA;CPLE6.SA;3.9826544207332535e-29
CVCB3.SA;ENGI11.SA;4.0192557565579906e-29
PCAR3.SA;TAEE11.SA;4.0906980709135653e-29
EQTL3.SA;NTCO3.SA;4.10710410396159e-29
ENGI11.SA;TAEE11.SA;4.110441337361788e-29
BPAC11.SA;UGPA3.SA;4.1835593585620213e-29
MGLU3.SA;PETZ3.SA;4.18964644568289e-29
ELET3.SA;RENT3.SA;4.279431879256784e-29
ASAI3.SA;TAEE11.SA;4.3420691938732455e-29
CYRE3.SA;NTCO3.SA;4.39033339152609e-29
RENT3.SA;TAEE11.SA;4.4061308627900226e-29
BBDC4.SA;CPFE3.SA;4.408299360782923e-29
ITUB4.SA;UGPA3.SA;4.419216845568562e-29
RRRP3.SA;PCAR3.SA;4.4220821556542544e-29
CIEL3.SA;PETZ3.SA;4.436797846862497e-29
BPAC11.SA;DXCO3.SA;4.446981015334583e-29
HYPE3.SA;PCAR3.SA;4.46325885337199e-29
CMIN3.SA;TAEE11.SA;4.499336018880111e-29
BRAP4.SA;DXCO3.SA;4.5390428325178906e-29
ASAI3.SA;DXCO3.SA;4.578608073298568e-29
COGN3.SA;TAEE11.SA;4.588818071339536e-29
RADL3.SA;TAEE11.SA;4.7548542787144395e-29
VIVT3.SA;TIMS3.SA;4.757876131978214e-29
ALPA4.SA;CPLE6.SA;4.882517200047911e-29
CVCB3.SA;UGPA3.SA;5.0326303202475665e-29
B3SA3.SA;TAEE11.SA;5.072935429940878e-29
ARZZ3.SA;PCAR3.SA;5.135738567030648e-29
CCRO3.SA;DXCO3.SA;5.182849589710599e-29
B3SA3.SA;NTCO3.SA;5.243184883172887e-29
PRIO3.SA;TAEE11.SA;5.280466503541069e-29
CSNA3.SA;TAEE11.SA;5.286185132473222e-29
CRFB3.SA;ELET3.SA;5.292797837574118e-29
CIEL3.SA;NTCO3.SA;5.370777226642025e-29
EMBR3.SA;TAEE11.SA;5.401423568953948e-29
ENEV3.SA;TAEE11.SA;5.420351722356074e-29
ELET6.SA;PETZ3.SA;5.448124568121692e-29
MRVE3.SA;PCAR3.SA;5.503648466922758e-29
ARZZ3.SA;TAEE11.SA;5.518534158624584e-29
BRAP4.SA;TAEE11.SA;5.544384950715288e-29
ALPA4.SA;TAEE11.SA;5.579972876922017e-29
SUZB3.SA;TAEE11.SA;5.606185824915692e-29
DXCO3.SA;TAEE11.SA;5.612382928423072e-29
SOMA3.SA;RENT3.SA;5.684223476166641e-29
HAPV3.SA;PCAR3.SA;5.71197648666463e-29
RAIL3.SA;VIVT3.SA;5.717875097991224e-29
FLRY3.SA;TAEE11.SA;5.764534401912084e-29
MRFG3.SA;TAEE11.SA;5.83738588067634e-29
KLBN11.SA;RENT3.SA;5.879473847392992e-29
KLBN11.SA;TAEE11.SA;5.897669800464899e-29
ITUB4.SA;PCAR3.SA;6.00146549280553e-29
ARZZ3.SA;DXCO3.SA;6.013851204565195e-29
B3SA3.SA;ENGI11.SA;6.116088372931878e-29
CIEL3.SA;CPLE6.SA;6.231111542439109e-29
GOLL4.SA;TAEE11.SA;6.309287507871792e-29
CSAN3.SA;TOTS3.SA;6.359669768512821e-29
SLCE3.SA;TAEE11.SA;6.365942479143996e-29
CCRO3.SA;EGIE3.SA;6.36758189366534e-29
FLRY3.SA;PCAR3.SA;6.408866751896691e-29
BBAS3.SA;EGIE3.SA;6.491104823354751e-29
CPLE6.SA;CPFE3.SA;6.564450625440045e-29
ABEV3.SA;IGTI11.SA;6.582916937191652e-29
BBSE3.SA;ELET3.SA;6.652827255794597e-29
MGLU3.SA;PCAR3.SA;6.658942817132394e-29
BBAS3.SA;DXCO3.SA;6.687409794951565e-29
HAPV3.SA;TAEE11.SA;6.696501388517557e-29
CPFE3.SA;DXCO3.SA;6.734592498364435e-29
GOAU4.SA;TAEE11.SA;6.764437851845153e-29
BBSE3.SA;PCAR3.SA;6.803224183911645e-29
ELET6.SA;NTCO3.SA;6.806146494826676e-29
EQTL3.SA;RENT3.SA;6.837077274775787e-29
FLRY3.SA;NTCO3.SA;6.994896370388654e-29
COGN3.SA;CASH3.SA;7.151828290057701e-29
BRKM5.SA;RENT3.SA;7.19044490113451e-29
BBSE3.SA;UGPA3.SA;7.290359166549775e-29
COGN3.SA;CYRE3.SA;7.293602572886211e-29
ALSO3.SA;ENGI11.SA;7.304419887061426e-29
BRFS3.SA;JBSS3.SA;7.32651599097842e-29
ELET3.SA;NTCO3.SA;7.333257551791785e-29
BBAS3.SA;UGPA3.SA;7.372621690668568e-29
BRFS3.SA;CPLE6.SA;7.385672164797961e-29
ABEV3.SA;CASH3.SA;7.389727922977161e-29
LREN3.SA;PETZ3.SA;7.397752451132792e-29
BBAS3.SA;ENGI11.SA;7.470783371028831e-29
RRRP3.SA;ELET3.SA;7.472194864386415e-29
GGBR4.SA;TAEE11.SA;7.601664232836139e-29
LWSA3.SA;UGPA3.SA;7.675432630769637e-29
BBDC4.SA;TAEE11.SA;7.699894682017302e-29
ITUB4.SA;TAEE11.SA;7.704566244501357e-29
BBAS3.SA;ELET6.SA;7.812057863297613e-29
ALSO3.SA;TAEE11.SA;7.956027955154051e-29
EZTC3.SA;RENT3.SA;8.087031572204298e-29
CCRO3.SA;ENGI11.SA;8.094578184459715e-29
ITSA4.SA;RAIL3.SA;8.109556989386578e-29
ITSA4.SA;CASH3.SA;8.147277640290302e-29
CSAN3.SA;CPFE3.SA;8.169828630825154e-29
ENEV3.SA;PCAR3.SA;8.192671062242798e-29
CSAN3.SA;PCAR3.SA;8.206860557189668e-29
AZUL4.SA;TAEE11.SA;8.208243591187556e-29
BBDC3.SA;UGPA3.SA;8.265393586720606e-29
BEEF3.SA;TAEE11.SA;8.279157739745685e-29
BPAC11.SA;TAEE11.SA;8.320940804643876e-29
AZUL4.SA;CPFE3.SA;8.547348036501897e-29
COGN3.SA;PCAR3.SA;8.550846665314817e-29
BBSE3.SA;CPFE3.SA;8.581153353914696e-29
BBDC3.SA;LREN3.SA;8.637687767431298e-29
CASH3.SA;TAEE11.SA;8.657244226841029e-29
CMIG4.SA;ELET3.SA;8.728428184152055e-29
FLRY3.SA;RENT3.SA;8.894970715004945e-29
BBDC4.SA;PCAR3.SA;8.913064639959456e-29
